model,case,aggregate,quantile,year,gmt
REMIND-MAgPIE,E,Min,0.9,2062,2.1475600000000004
REMIND-MAgPIE,E,Min,0.9,2063,2.13934
REMIND-MAgPIE,E,Min,0.9,2064,2.13166
REMIND-MAgPIE,E,Min,0.9,2065,2.12762
REMIND-MAgPIE,E,Min,0.9,2066,2.1215200000000003
REMIND-MAgPIE,E,Min,0.9,2067,2.1169
REMIND-MAgPIE,E,Min,0.9,2068,2.114
REMIND-MAgPIE,E,Min,0.9,2069,2.10842
REMIND-MAgPIE,E,Min,0.9,2070,2.10432
REMIND-MAgPIE,E,Min,0.9,2071,2.10054
REMIND-MAgPIE,E,Min,0.9,2072,2.09644
REMIND-MAgPIE,E,Min,0.9,2073,2.0914
REMIND-MAgPIE,E,Min,0.9,2074,2.08824
REMIND-MAgPIE,E,Min,0.9,2075,2.08568
REMIND-MAgPIE,E,Min,0.9,2076,2.08284
REMIND-MAgPIE,E,Min,0.9,2077,2.0789
REMIND-MAgPIE,E,Min,0.9,2078,2.07568
REMIND-MAgPIE,E,Min,0.9,2079,2.07296
REMIND-MAgPIE,E,Min,0.9,2080,2.06878
REMIND-MAgPIE,E,Min,0.9,2081,2.0671600000000003
REMIND-MAgPIE,E,Min,0.9,2082,2.06568
REMIND-MAgPIE,E,Min,0.9,2083,2.0609800000000003
REMIND-MAgPIE,E,Min,0.9,2084,2.05978
REMIND-MAgPIE,E,Min,0.9,2085,2.0568600000000004
REMIND-MAgPIE,E,Min,0.9,2086,2.05324
REMIND-MAgPIE,E,Min,0.9,2087,2.04984
REMIND-MAgPIE,E,Min,0.9,2088,2.04674
REMIND-MAgPIE,E,Min,0.9,2089,2.043
REMIND-MAgPIE,E,Min,0.9,2090,2.0403
REMIND-MAgPIE,E,Min,0.9,2091,2.03722
REMIND-MAgPIE,E,Min,0.9,2092,2.0344
REMIND-MAgPIE,E,Min,0.9,2093,2.03194
REMIND-MAgPIE,E,Min,0.9,2094,2.0303199999999997
REMIND-MAgPIE,E,Min,0.9,2095,2.0266800000000003
REMIND-MAgPIE,E,Min,0.9,2096,2.02374
REMIND-MAgPIE,E,Min,0.9,2097,2.0224
REMIND-MAgPIE,E,Min,0.9,2098,2.02054
REMIND-MAgPIE,E,Min,0.9,2099,2.01962
REMIND-MAgPIE,E,Min,0.9,2100,2.01768
REMIND-MAgPIE,IMP-REN,Median,0.1,1990,0.496353944
REMIND-MAgPIE,IMP-REN,Median,0.1,1991,0.489071302
REMIND-MAgPIE,IMP-REN,Median,0.1,1992,0.381489955
REMIND-MAgPIE,IMP-REN,Median,0.1,1993,0.298330255
REMIND-MAgPIE,IMP-REN,Median,0.1,1994,0.331407703
REMIND-MAgPIE,IMP-REN,Median,0.1,1995,0.404171564
REMIND-MAgPIE,IMP-REN,Median,0.1,1996,0.477823027
REMIND-MAgPIE,IMP-REN,Median,0.1,1997,0.535176653
REMIND-MAgPIE,IMP-REN,Median,0.1,1998,0.580412513
REMIND-MAgPIE,IMP-REN,Median,0.1,1999,0.632121962
REMIND-MAgPIE,IMP-REN,Median,0.1,2000,0.685662284
REMIND-MAgPIE,IMP-REN,Median,0.1,2001,0.730090577
REMIND-MAgPIE,IMP-REN,Median,0.1,2002,0.7621496
REMIND-MAgPIE,IMP-REN,Median,0.1,2003,0.7803447
REMIND-MAgPIE,IMP-REN,Median,0.1,2004,0.791858363
REMIND-MAgPIE,IMP-REN,Median,0.1,2005,0.800741783
REMIND-MAgPIE,IMP-REN,Median,0.1,2006,0.805125627
REMIND-MAgPIE,IMP-REN,Median,0.1,2007,0.811548893
REMIND-MAgPIE,IMP-REN,Median,0.1,2008,0.824110296
REMIND-MAgPIE,IMP-REN,Median,0.1,2009,0.841713358
REMIND-MAgPIE,IMP-REN,Median,0.1,2010,0.8607092
REMIND-MAgPIE,IMP-REN,Median,0.1,2011,0.880939891
REMIND-MAgPIE,IMP-REN,Median,0.1,2012,0.903332783
REMIND-MAgPIE,IMP-REN,Median,0.1,2013,0.928858039
REMIND-MAgPIE,IMP-REN,Median,0.1,2014,0.953713269
REMIND-MAgPIE,IMP-REN,Median,0.1,2015,0.976128517
REMIND-MAgPIE,IMP-REN,Median,0.1,2016,1.000405368
REMIND-MAgPIE,IMP-REN,Median,0.1,2017,1.025190233
REMIND-MAgPIE,IMP-REN,Median,0.1,2018,1.049720044
REMIND-MAgPIE,IMP-REN,Median,0.1,2019,1.070866521
REMIND-MAgPIE,IMP-REN,Median,0.1,2020,1.091914386
REMIND-MAgPIE,IMP-REN,Median,0.1,2021,1.112171696
REMIND-MAgPIE,IMP-REN,Median,0.1,2022,1.132363858
REMIND-MAgPIE,IMP-REN,Median,0.1,2023,1.152846859
REMIND-MAgPIE,IMP-REN,Median,0.1,2024,1.170495977
REMIND-MAgPIE,IMP-REN,Median,0.1,2025,1.186351571
REMIND-MAgPIE,IMP-REN,Median,0.1,2026,1.199354982
REMIND-MAgPIE,IMP-REN,Median,0.1,2027,1.213096011
REMIND-MAgPIE,IMP-REN,Median,0.1,2028,1.221424226
REMIND-MAgPIE,IMP-REN,Median,0.1,2029,1.229164064
REMIND-MAgPIE,IMP-REN,Median,0.1,2030,1.237643001
REMIND-MAgPIE,IMP-REN,Median,0.1,2031,1.243760266
REMIND-MAgPIE,IMP-REN,Median,0.1,2032,1.248243132
REMIND-MAgPIE,IMP-REN,Median,0.1,2033,1.250642569
REMIND-MAgPIE,IMP-REN,Median,0.1,2034,1.251578034
REMIND-MAgPIE,IMP-REN,Median,0.1,2035,1.253456425
REMIND-MAgPIE,IMP-REN,Median,0.1,2036,1.252536572
REMIND-MAgPIE,IMP-REN,Median,0.1,2037,1.252255158
REMIND-MAgPIE,IMP-REN,Median,0.1,2038,1.248660459
REMIND-MAgPIE,IMP-REN,Median,0.1,2039,1.247501405
REMIND-MAgPIE,IMP-REN,Median,0.1,2040,1.245197544
REMIND-MAgPIE,IMP-REN,Median,0.1,2041,1.242265838
REMIND-MAgPIE,IMP-REN,Median,0.1,2042,1.240227476
REMIND-MAgPIE,IMP-REN,Median,0.1,2043,1.237516011
REMIND-MAgPIE,IMP-REN,Median,0.1,2044,1.234452793
REMIND-MAgPIE,IMP-REN,Median,0.1,2045,1.230159931
REMIND-MAgPIE,IMP-REN,Median,0.1,2046,1.225462604
REMIND-MAgPIE,IMP-REN,Median,0.1,2047,1.221316304
REMIND-MAgPIE,IMP-REN,Median,0.1,2048,1.216986543
REMIND-MAgPIE,IMP-REN,Median,0.1,2049,1.213139415
REMIND-MAgPIE,IMP-REN,Median,0.1,2050,1.210220424
REMIND-MAgPIE,IMP-REN,Median,0.1,2051,1.207489527
REMIND-MAgPIE,IMP-REN,Median,0.1,2052,1.204555517
REMIND-MAgPIE,IMP-REN,Median,0.1,2053,1.20094397
REMIND-MAgPIE,IMP-REN,Median,0.1,2054,1.198016375
REMIND-MAgPIE,IMP-REN,Median,0.1,2055,1.195017132
REMIND-MAgPIE,IMP-REN,Median,0.1,2056,1.191844677
REMIND-MAgPIE,IMP-REN,Median,0.1,2057,1.188810105
REMIND-MAgPIE,IMP-REN,Median,0.1,2058,1.186266821
REMIND-MAgPIE,IMP-REN,Median,0.1,2059,1.184516187
REMIND-MAgPIE,IMP-REN,Median,0.1,2060,1.182576013
REMIND-MAgPIE,IMP-REN,Median,0.1,2061,1.1797991860000001
REMIND-MAgPIE,IMP-REN,Median,0.1,2062,1.177512854
REMIND-MAgPIE,IMP-REN,Median,0.1,2063,1.175121025
REMIND-MAgPIE,IMP-REN,Median,0.1,2064,1.172632678
REMIND-MAgPIE,IMP-REN,Median,0.1,2065,1.170672981
REMIND-MAgPIE,IMP-REN,Median,0.1,2066,1.169273355
REMIND-MAgPIE,IMP-REN,Median,0.1,2067,1.167377412
REMIND-MAgPIE,IMP-REN,Median,0.1,2068,1.165222228
REMIND-MAgPIE,IMP-REN,Median,0.1,2069,1.163846042
REMIND-MAgPIE,IMP-REN,Median,0.1,2070,1.163521259
REMIND-MAgPIE,IMP-REN,Median,0.1,2071,1.162334984
REMIND-MAgPIE,IMP-REN,Median,0.1,2072,1.161011459
REMIND-MAgPIE,IMP-REN,Median,0.1,2073,1.159910072
REMIND-MAgPIE,IMP-REN,Median,0.1,2074,1.159096772
REMIND-MAgPIE,IMP-REN,Median,0.1,2075,1.157708136
REMIND-MAgPIE,IMP-REN,Median,0.1,2076,1.156545215
REMIND-MAgPIE,IMP-REN,Median,0.1,2077,1.155596638
REMIND-MAgPIE,IMP-REN,Median,0.1,2078,1.155051009
REMIND-MAgPIE,IMP-REN,Median,0.1,2079,1.154020349
REMIND-MAgPIE,IMP-REN,Median,0.1,2080,1.153295102
REMIND-MAgPIE,IMP-REN,Median,0.1,2081,1.152884052
REMIND-MAgPIE,IMP-REN,Median,0.1,2082,1.152193939
REMIND-MAgPIE,IMP-REN,Median,0.1,2083,1.151601264
REMIND-MAgPIE,IMP-REN,Median,0.1,2084,1.151080401
REMIND-MAgPIE,IMP-REN,Median,0.1,2085,1.150495342
REMIND-MAgPIE,IMP-REN,Median,0.1,2086,1.149048187
REMIND-MAgPIE,IMP-REN,Median,0.1,2087,1.148050789
REMIND-MAgPIE,IMP-REN,Median,0.1,2088,1.147064715
REMIND-MAgPIE,IMP-REN,Median,0.1,2089,1.146138394
REMIND-MAgPIE,IMP-REN,Median,0.1,2090,1.145256107
REMIND-MAgPIE,IMP-REN,Median,0.1,2091,1.144167982
REMIND-MAgPIE,IMP-REN,Median,0.1,2092,1.142794083
REMIND-MAgPIE,IMP-REN,Median,0.1,2093,1.141429249
REMIND-MAgPIE,IMP-REN,Median,0.1,2094,1.140041454
REMIND-MAgPIE,IMP-REN,Median,0.1,2095,1.139438899
REMIND-MAgPIE,IMP-REN,Median,0.1,2096,1.138896937
REMIND-MAgPIE,IMP-REN,Median,0.1,2097,1.137813866
REMIND-MAgPIE,IMP-REN,Median,0.1,2098,1.13641355
REMIND-MAgPIE,IMP-REN,Median,0.1,2099,1.135266985
REMIND-MAgPIE,IMP-REN,Median,0.1,2100,1.133964666
REMIND-MAgPIE,IMP-REN,Median,0.167,1990,0.51486904
REMIND-MAgPIE,IMP-REN,Median,0.167,1991,0.507643192
REMIND-MAgPIE,IMP-REN,Median,0.167,1992,0.403526553
REMIND-MAgPIE,IMP-REN,Median,0.167,1993,0.320331177
REMIND-MAgPIE,IMP-REN,Median,0.167,1994,0.353303192
REMIND-MAgPIE,IMP-REN,Median,0.167,1995,0.427438196
REMIND-MAgPIE,IMP-REN,Median,0.167,1996,0.500354579
REMIND-MAgPIE,IMP-REN,Median,0.167,1997,0.558874724
REMIND-MAgPIE,IMP-REN,Median,0.167,1998,0.603176444
REMIND-MAgPIE,IMP-REN,Median,0.167,1999,0.653962306
REMIND-MAgPIE,IMP-REN,Median,0.167,2000,0.709024226
REMIND-MAgPIE,IMP-REN,Median,0.167,2001,0.755083582
REMIND-MAgPIE,IMP-REN,Median,0.167,2002,0.788138829
REMIND-MAgPIE,IMP-REN,Median,0.167,2003,0.805749059
REMIND-MAgPIE,IMP-REN,Median,0.167,2004,0.820160929
REMIND-MAgPIE,IMP-REN,Median,0.167,2005,0.82968494
REMIND-MAgPIE,IMP-REN,Median,0.167,2006,0.835867802
REMIND-MAgPIE,IMP-REN,Median,0.167,2007,0.843579401
REMIND-MAgPIE,IMP-REN,Median,0.167,2008,0.858212437
REMIND-MAgPIE,IMP-REN,Median,0.167,2009,0.876014318
REMIND-MAgPIE,IMP-REN,Median,0.167,2010,0.89662789
REMIND-MAgPIE,IMP-REN,Median,0.167,2011,0.918613222
REMIND-MAgPIE,IMP-REN,Median,0.167,2012,0.941198805
REMIND-MAgPIE,IMP-REN,Median,0.167,2013,0.96659312
REMIND-MAgPIE,IMP-REN,Median,0.167,2014,0.991469128
REMIND-MAgPIE,IMP-REN,Median,0.167,2015,1.015483838
REMIND-MAgPIE,IMP-REN,Median,0.167,2016,1.041684908
REMIND-MAgPIE,IMP-REN,Median,0.167,2017,1.067209715
REMIND-MAgPIE,IMP-REN,Median,0.167,2018,1.092416782
REMIND-MAgPIE,IMP-REN,Median,0.167,2019,1.115737874
REMIND-MAgPIE,IMP-REN,Median,0.167,2020,1.137052472
REMIND-MAgPIE,IMP-REN,Median,0.167,2021,1.157590406
REMIND-MAgPIE,IMP-REN,Median,0.167,2022,1.179038598
REMIND-MAgPIE,IMP-REN,Median,0.167,2023,1.198766841
REMIND-MAgPIE,IMP-REN,Median,0.167,2024,1.218178942
REMIND-MAgPIE,IMP-REN,Median,0.167,2025,1.235342131
REMIND-MAgPIE,IMP-REN,Median,0.167,2026,1.250403875
REMIND-MAgPIE,IMP-REN,Median,0.167,2027,1.263383481
REMIND-MAgPIE,IMP-REN,Median,0.167,2028,1.273159497
REMIND-MAgPIE,IMP-REN,Median,0.167,2029,1.284591775
REMIND-MAgPIE,IMP-REN,Median,0.167,2030,1.293898477
REMIND-MAgPIE,IMP-REN,Median,0.167,2031,1.300834806
REMIND-MAgPIE,IMP-REN,Median,0.167,2032,1.306025212
REMIND-MAgPIE,IMP-REN,Median,0.167,2033,1.310416517
REMIND-MAgPIE,IMP-REN,Median,0.167,2034,1.311954827
REMIND-MAgPIE,IMP-REN,Median,0.167,2035,1.314181561
REMIND-MAgPIE,IMP-REN,Median,0.167,2036,1.314676647
REMIND-MAgPIE,IMP-REN,Median,0.167,2037,1.313286356
REMIND-MAgPIE,IMP-REN,Median,0.167,2038,1.311275494
REMIND-MAgPIE,IMP-REN,Median,0.167,2039,1.309245443
REMIND-MAgPIE,IMP-REN,Median,0.167,2040,1.306438231
REMIND-MAgPIE,IMP-REN,Median,0.167,2041,1.302787135
REMIND-MAgPIE,IMP-REN,Median,0.167,2042,1.298009815
REMIND-MAgPIE,IMP-REN,Median,0.167,2043,1.29347664
REMIND-MAgPIE,IMP-REN,Median,0.167,2044,1.289027325
REMIND-MAgPIE,IMP-REN,Median,0.167,2045,1.286120351
REMIND-MAgPIE,IMP-REN,Median,0.167,2046,1.281883142
REMIND-MAgPIE,IMP-REN,Median,0.167,2047,1.277495555
REMIND-MAgPIE,IMP-REN,Median,0.167,2048,1.273403349
REMIND-MAgPIE,IMP-REN,Median,0.167,2049,1.269903351
REMIND-MAgPIE,IMP-REN,Median,0.167,2050,1.266916863
REMIND-MAgPIE,IMP-REN,Median,0.167,2051,1.263608689
REMIND-MAgPIE,IMP-REN,Median,0.167,2052,1.260694402
REMIND-MAgPIE,IMP-REN,Median,0.167,2053,1.257869599
REMIND-MAgPIE,IMP-REN,Median,0.167,2054,1.254107853
REMIND-MAgPIE,IMP-REN,Median,0.167,2055,1.250681267
REMIND-MAgPIE,IMP-REN,Median,0.167,2056,1.247198763
REMIND-MAgPIE,IMP-REN,Median,0.167,2057,1.243989929
REMIND-MAgPIE,IMP-REN,Median,0.167,2058,1.241022624
REMIND-MAgPIE,IMP-REN,Median,0.167,2059,1.238700289
REMIND-MAgPIE,IMP-REN,Median,0.167,2060,1.236447639
REMIND-MAgPIE,IMP-REN,Median,0.167,2061,1.234327653
REMIND-MAgPIE,IMP-REN,Median,0.167,2062,1.231827266
REMIND-MAgPIE,IMP-REN,Median,0.167,2063,1.23029455
REMIND-MAgPIE,IMP-REN,Median,0.167,2064,1.22756993
REMIND-MAgPIE,IMP-REN,Median,0.167,2065,1.225407728
REMIND-MAgPIE,IMP-REN,Median,0.167,2066,1.224144403
REMIND-MAgPIE,IMP-REN,Median,0.167,2067,1.222304075
REMIND-MAgPIE,IMP-REN,Median,0.167,2068,1.220715764
REMIND-MAgPIE,IMP-REN,Median,0.167,2069,1.219950022
REMIND-MAgPIE,IMP-REN,Median,0.167,2070,1.219019888
REMIND-MAgPIE,IMP-REN,Median,0.167,2071,1.218136964
REMIND-MAgPIE,IMP-REN,Median,0.167,2072,1.217432167
REMIND-MAgPIE,IMP-REN,Median,0.167,2073,1.215944081
REMIND-MAgPIE,IMP-REN,Median,0.167,2074,1.214794061
REMIND-MAgPIE,IMP-REN,Median,0.167,2075,1.213516796
REMIND-MAgPIE,IMP-REN,Median,0.167,2076,1.212087559
REMIND-MAgPIE,IMP-REN,Median,0.167,2077,1.211640107
REMIND-MAgPIE,IMP-REN,Median,0.167,2078,1.210572352
REMIND-MAgPIE,IMP-REN,Median,0.167,2079,1.209049771
REMIND-MAgPIE,IMP-REN,Median,0.167,2080,1.207611996
REMIND-MAgPIE,IMP-REN,Median,0.167,2081,1.206718118
REMIND-MAgPIE,IMP-REN,Median,0.167,2082,1.205138129
REMIND-MAgPIE,IMP-REN,Median,0.167,2083,1.203696655
REMIND-MAgPIE,IMP-REN,Median,0.167,2084,1.202493033
REMIND-MAgPIE,IMP-REN,Median,0.167,2085,1.200863923
REMIND-MAgPIE,IMP-REN,Median,0.167,2086,1.200709145
REMIND-MAgPIE,IMP-REN,Median,0.167,2087,1.200082678
REMIND-MAgPIE,IMP-REN,Median,0.167,2088,1.198366566
REMIND-MAgPIE,IMP-REN,Median,0.167,2089,1.197649689
REMIND-MAgPIE,IMP-REN,Median,0.167,2090,1.196803055
REMIND-MAgPIE,IMP-REN,Median,0.167,2091,1.195511344
REMIND-MAgPIE,IMP-REN,Median,0.167,2092,1.19463674
REMIND-MAgPIE,IMP-REN,Median,0.167,2093,1.193586946
REMIND-MAgPIE,IMP-REN,Median,0.167,2094,1.192669102
REMIND-MAgPIE,IMP-REN,Median,0.167,2095,1.191768583
REMIND-MAgPIE,IMP-REN,Median,0.167,2096,1.190561234
REMIND-MAgPIE,IMP-REN,Median,0.167,2097,1.190121802
REMIND-MAgPIE,IMP-REN,Median,0.167,2098,1.189864857
REMIND-MAgPIE,IMP-REN,Median,0.167,2099,1.189233561
REMIND-MAgPIE,IMP-REN,Median,0.167,2100,1.188360721
REMIND-MAgPIE,IMP-REN,Median,0.2,1990,0.524377409
REMIND-MAgPIE,IMP-REN,Median,0.2,1991,0.515535133
REMIND-MAgPIE,IMP-REN,Median,0.2,1992,0.413032968
REMIND-MAgPIE,IMP-REN,Median,0.2,1993,0.330382998
REMIND-MAgPIE,IMP-REN,Median,0.2,1994,0.361740578
REMIND-MAgPIE,IMP-REN,Median,0.2,1995,0.435937511
REMIND-MAgPIE,IMP-REN,Median,0.2,1996,0.509977282
REMIND-MAgPIE,IMP-REN,Median,0.2,1997,0.565810717
REMIND-MAgPIE,IMP-REN,Median,0.2,1998,0.612208797
REMIND-MAgPIE,IMP-REN,Median,0.2,1999,0.664418307
REMIND-MAgPIE,IMP-REN,Median,0.2,2000,0.719586003
REMIND-MAgPIE,IMP-REN,Median,0.2,2001,0.765967461
REMIND-MAgPIE,IMP-REN,Median,0.2,2002,0.798774174
REMIND-MAgPIE,IMP-REN,Median,0.2,2003,0.818386043
REMIND-MAgPIE,IMP-REN,Median,0.2,2004,0.831007681
REMIND-MAgPIE,IMP-REN,Median,0.2,2005,0.84303445
REMIND-MAgPIE,IMP-REN,Median,0.2,2006,0.84954395
REMIND-MAgPIE,IMP-REN,Median,0.2,2007,0.857296374
REMIND-MAgPIE,IMP-REN,Median,0.2,2008,0.872604349
REMIND-MAgPIE,IMP-REN,Median,0.2,2009,0.890765628
REMIND-MAgPIE,IMP-REN,Median,0.2,2010,0.910365877
REMIND-MAgPIE,IMP-REN,Median,0.2,2011,0.931428386
REMIND-MAgPIE,IMP-REN,Median,0.2,2012,0.954348809
REMIND-MAgPIE,IMP-REN,Median,0.2,2013,0.980893841
REMIND-MAgPIE,IMP-REN,Median,0.2,2014,1.006630463
REMIND-MAgPIE,IMP-REN,Median,0.2,2015,1.031173833
REMIND-MAgPIE,IMP-REN,Median,0.2,2016,1.056753803
REMIND-MAgPIE,IMP-REN,Median,0.2,2017,1.082781341
REMIND-MAgPIE,IMP-REN,Median,0.2,2018,1.107586544
REMIND-MAgPIE,IMP-REN,Median,0.2,2019,1.130854759
REMIND-MAgPIE,IMP-REN,Median,0.2,2020,1.153825788
REMIND-MAgPIE,IMP-REN,Median,0.2,2021,1.174368821
REMIND-MAgPIE,IMP-REN,Median,0.2,2022,1.194668986
REMIND-MAgPIE,IMP-REN,Median,0.2,2023,1.215413811
REMIND-MAgPIE,IMP-REN,Median,0.2,2024,1.235490459
REMIND-MAgPIE,IMP-REN,Median,0.2,2025,1.252136416
REMIND-MAgPIE,IMP-REN,Median,0.2,2026,1.268508167
REMIND-MAgPIE,IMP-REN,Median,0.2,2027,1.282184469
REMIND-MAgPIE,IMP-REN,Median,0.2,2028,1.293551019
REMIND-MAgPIE,IMP-REN,Median,0.2,2029,1.303098557
REMIND-MAgPIE,IMP-REN,Median,0.2,2030,1.31382174
REMIND-MAgPIE,IMP-REN,Median,0.2,2031,1.321025616
REMIND-MAgPIE,IMP-REN,Median,0.2,2032,1.327104652
REMIND-MAgPIE,IMP-REN,Median,0.2,2033,1.330281612
REMIND-MAgPIE,IMP-REN,Median,0.2,2034,1.332729341
REMIND-MAgPIE,IMP-REN,Median,0.2,2035,1.335351288
REMIND-MAgPIE,IMP-REN,Median,0.2,2036,1.335964844
REMIND-MAgPIE,IMP-REN,Median,0.2,2037,1.335623605
REMIND-MAgPIE,IMP-REN,Median,0.2,2038,1.332748635
REMIND-MAgPIE,IMP-REN,Median,0.2,2039,1.329777744
REMIND-MAgPIE,IMP-REN,Median,0.2,2040,1.327989171
REMIND-MAgPIE,IMP-REN,Median,0.2,2041,1.325522879
REMIND-MAgPIE,IMP-REN,Median,0.2,2042,1.321333476
REMIND-MAgPIE,IMP-REN,Median,0.2,2043,1.317395433
REMIND-MAgPIE,IMP-REN,Median,0.2,2044,1.313328983
REMIND-MAgPIE,IMP-REN,Median,0.2,2045,1.307850936
REMIND-MAgPIE,IMP-REN,Median,0.2,2046,1.305095206
REMIND-MAgPIE,IMP-REN,Median,0.2,2047,1.300761145
REMIND-MAgPIE,IMP-REN,Median,0.2,2048,1.296246182
REMIND-MAgPIE,IMP-REN,Median,0.2,2049,1.293133947
REMIND-MAgPIE,IMP-REN,Median,0.2,2050,1.290815493
REMIND-MAgPIE,IMP-REN,Median,0.2,2051,1.287525671
REMIND-MAgPIE,IMP-REN,Median,0.2,2052,1.283746538
REMIND-MAgPIE,IMP-REN,Median,0.2,2053,1.280094849
REMIND-MAgPIE,IMP-REN,Median,0.2,2054,1.27661483
REMIND-MAgPIE,IMP-REN,Median,0.2,2055,1.274080694
REMIND-MAgPIE,IMP-REN,Median,0.2,2056,1.271667722
REMIND-MAgPIE,IMP-REN,Median,0.2,2057,1.269653023
REMIND-MAgPIE,IMP-REN,Median,0.2,2058,1.266098006
REMIND-MAgPIE,IMP-REN,Median,0.2,2059,1.263427248
REMIND-MAgPIE,IMP-REN,Median,0.2,2060,1.260980281
REMIND-MAgPIE,IMP-REN,Median,0.2,2061,1.258831999
REMIND-MAgPIE,IMP-REN,Median,0.2,2062,1.256869553
REMIND-MAgPIE,IMP-REN,Median,0.2,2063,1.255272468
REMIND-MAgPIE,IMP-REN,Median,0.2,2064,1.253818971
REMIND-MAgPIE,IMP-REN,Median,0.2,2065,1.252429434
REMIND-MAgPIE,IMP-REN,Median,0.2,2066,1.251249918
REMIND-MAgPIE,IMP-REN,Median,0.2,2067,1.249530466
REMIND-MAgPIE,IMP-REN,Median,0.2,2068,1.248828528
REMIND-MAgPIE,IMP-REN,Median,0.2,2069,1.247885529
REMIND-MAgPIE,IMP-REN,Median,0.2,2070,1.24666391
REMIND-MAgPIE,IMP-REN,Median,0.2,2071,1.245246225
REMIND-MAgPIE,IMP-REN,Median,0.2,2072,1.244651455
REMIND-MAgPIE,IMP-REN,Median,0.2,2073,1.243184
REMIND-MAgPIE,IMP-REN,Median,0.2,2074,1.243061132
REMIND-MAgPIE,IMP-REN,Median,0.2,2075,1.242194013
REMIND-MAgPIE,IMP-REN,Median,0.2,2076,1.241415787
REMIND-MAgPIE,IMP-REN,Median,0.2,2077,1.240295369
REMIND-MAgPIE,IMP-REN,Median,0.2,2078,1.239223336
REMIND-MAgPIE,IMP-REN,Median,0.2,2079,1.23799528
REMIND-MAgPIE,IMP-REN,Median,0.2,2080,1.235893591
REMIND-MAgPIE,IMP-REN,Median,0.2,2081,1.233660763
REMIND-MAgPIE,IMP-REN,Median,0.2,2082,1.232510594
REMIND-MAgPIE,IMP-REN,Median,0.2,2083,1.232309045
REMIND-MAgPIE,IMP-REN,Median,0.2,2084,1.230804861
REMIND-MAgPIE,IMP-REN,Median,0.2,2085,1.229387938
REMIND-MAgPIE,IMP-REN,Median,0.2,2086,1.22813251
REMIND-MAgPIE,IMP-REN,Median,0.2,2087,1.226647516
REMIND-MAgPIE,IMP-REN,Median,0.2,2088,1.225695657
REMIND-MAgPIE,IMP-REN,Median,0.2,2089,1.224886156
REMIND-MAgPIE,IMP-REN,Median,0.2,2090,1.223506733
REMIND-MAgPIE,IMP-REN,Median,0.2,2091,1.223154894
REMIND-MAgPIE,IMP-REN,Median,0.2,2092,1.223008884
REMIND-MAgPIE,IMP-REN,Median,0.2,2093,1.222725
REMIND-MAgPIE,IMP-REN,Median,0.2,2094,1.222141971
REMIND-MAgPIE,IMP-REN,Median,0.2,2095,1.222156516
REMIND-MAgPIE,IMP-REN,Median,0.2,2096,1.22185501
REMIND-MAgPIE,IMP-REN,Median,0.2,2097,1.220127387
REMIND-MAgPIE,IMP-REN,Median,0.2,2098,1.218976623
REMIND-MAgPIE,IMP-REN,Median,0.2,2099,1.218448991
REMIND-MAgPIE,IMP-REN,Median,0.2,2100,1.217830304
REMIND-MAgPIE,IMP-REN,Median,0.3,1990,0.550412334
REMIND-MAgPIE,IMP-REN,Median,0.3,1991,0.543677779
REMIND-MAgPIE,IMP-REN,Median,0.3,1992,0.438253901
REMIND-MAgPIE,IMP-REN,Median,0.3,1993,0.358138672
REMIND-MAgPIE,IMP-REN,Median,0.3,1994,0.389403238
REMIND-MAgPIE,IMP-REN,Median,0.3,1995,0.460555187
REMIND-MAgPIE,IMP-REN,Median,0.3,1996,0.535081512
REMIND-MAgPIE,IMP-REN,Median,0.3,1997,0.593567794
REMIND-MAgPIE,IMP-REN,Median,0.3,1998,0.640313315
REMIND-MAgPIE,IMP-REN,Median,0.3,1999,0.692072232
REMIND-MAgPIE,IMP-REN,Median,0.3,2000,0.74617846
REMIND-MAgPIE,IMP-REN,Median,0.3,2001,0.793523364
REMIND-MAgPIE,IMP-REN,Median,0.3,2002,0.828759961
REMIND-MAgPIE,IMP-REN,Median,0.3,2003,0.84827819
REMIND-MAgPIE,IMP-REN,Median,0.3,2004,0.86351014
REMIND-MAgPIE,IMP-REN,Median,0.3,2005,0.874799942
REMIND-MAgPIE,IMP-REN,Median,0.3,2006,0.880867595
REMIND-MAgPIE,IMP-REN,Median,0.3,2007,0.889990366
REMIND-MAgPIE,IMP-REN,Median,0.3,2008,0.905540701
REMIND-MAgPIE,IMP-REN,Median,0.3,2009,0.923873677
REMIND-MAgPIE,IMP-REN,Median,0.3,2010,0.944229764
REMIND-MAgPIE,IMP-REN,Median,0.3,2011,0.967975895
REMIND-MAgPIE,IMP-REN,Median,0.3,2012,0.992020073
REMIND-MAgPIE,IMP-REN,Median,0.3,2013,1.020138454
REMIND-MAgPIE,IMP-REN,Median,0.3,2014,1.046902669
REMIND-MAgPIE,IMP-REN,Median,0.3,2015,1.072603527
REMIND-MAgPIE,IMP-REN,Median,0.3,2016,1.098579883
REMIND-MAgPIE,IMP-REN,Median,0.3,2017,1.123848455
REMIND-MAgPIE,IMP-REN,Median,0.3,2018,1.150906611
REMIND-MAgPIE,IMP-REN,Median,0.3,2019,1.175580478
REMIND-MAgPIE,IMP-REN,Median,0.3,2020,1.198923002
REMIND-MAgPIE,IMP-REN,Median,0.3,2021,1.222531611
REMIND-MAgPIE,IMP-REN,Median,0.3,2022,1.245016047
